,thermalZone.TAir,weaBus.TDryBul,totalHeatingPower.y,weaDat.weaBus.HGloHor
1302,19.6093125,1.75771133333333,582.666666666667,115.6994
1305,19.365625,1.868591,3629.33333333333,116.016133333333
1308,19.4683125,1.997782,3532.66666666667,133.3338
1311,19.572125,2.017619,2187.33333333333,109.5746
1314,19.560375,1.97947233333333,3267.33333333333,126.2239
1317,19.541,1.89961566666667,2201.33333333333,124.9567
1320,19.529250000000005,1.99880033333333,4639.33333333333,200.9162
1323,19.6749375,2.12697333333333,1414.66666666667,163.393966666667
1326,19.731375,2.34415633333333,1752.0,252.16616666666704
1329,20.0365,2.66001566666667,1970.66666666667,260.050666666667
1332,20.159875000000003,2.31465766666667,1106.66666666667,127.420566666667
1335,19.9841875,2.04508633333333,1570.66666666667,105.878753333333
1338,19.822125,1.85538448275862,1772.66666666667,96.275475862069
1341,19.764000000000003,1.94483310344828,2890.66666666667,109.56605862069
1344,19.8428125,2.11688931034483,618.666666666667,120.016475862069
1347,19.8756875,2.22685655172414,727.333333333333,88.9565034482759
1350,19.887625,2.42942931034483,1942.0,64.1593827586207
1353,19.999125,2.17687034482759,1052.66666666667,39.3258310344828
1356,19.924625,1.84366966666667,1202.66666666667,23.33696
1359,19.7670625,1.520691,3208.0,10.841304
1362,19.6480625,1.37657551724138,2450.0,2.0027020689655
1365,19.5618125,1.23872068965517,4110.0,-2.9858465517241
1368,19.5959375,1.09191933333333,2805.33333333333,-3.977495
1371,19.5723125,1.02223753333333,2349.33333333333,-4.012694
1374,19.612250000000003,1.01969123333333,3616.66666666667,-3.9422953333333
1377,19.6761875,0.9403482,2352.0,-4.0478933333333
